673,1.5
104,4.0
914,3.0
266,4.5
920,3.5
529,5.0
1240,2.0
553,4.5
2355,3.5
802,3.5
2699,3.0
920,5.0
2791,4.0
1035,4.5
3671,3.5
1094,4.0
3911,4.0
1215,5.0
5218,3.0
1266,4.0
6863,2.5
1282,4.5
8961,3.5
1967,4.0
68157,3.5
2064,5.0
72378,2.5
2501,4.0
72998,4.0
3535,4.5
81591,4.0
4025,3.0
169,3.5
4778,4.5
593,5.0
5266,3.0
2422,2.0
32705,5.0
4638,3.0
44555,5.0
35836,3.0
50533,4.0
56174,4.5
53894,5.0
3965,3.0
57368,0.5
31889,3.0
65665,3.5
86548,3.5
76251,4.5
88744,4.0
70849,3.0
91126,4.0
79139,4.0
91542,2.5
82459,4.0
1197,5.0
44665,3.0
1379,2.0
48711,3.0
1961,5.0
78469,3.0
2411,3.0
82461,2.5
2683,3.0
590,4.0
3000,4.0
780,3.0
3088,3.5
919,4.5
4299,2.5
54780,4.0
4700,2.0
56949,3.0
4710,4.0
59421,2.5
6377,4.0
66203,4.0
8528,3.5
74450,3.0
8640,2.5
2571,3.5
79592,4.0
5604,2.0
83349,2.5
5938,3.5
87222,3.0
47610,2.5
87232,3.5
67255,3.5
145,3.0
1096,3.0
364,4.5
1246,5.0
778,4.0
1717,2.0
1095,4.0
3534,2.5
1590,5.0
8784,5.0
2722,2.0
71327,4.0
2905,4.5
87485,2.0
3476,4.0
36,4.5
3481,2.5
163,3.5
3745,3.5
344,5.0
4816,2.0
596,4.0
4974,2.0
3948,4.5
5094,1.5
3997,3.5
5219,3.5
5459,4.5
5400,2.0
40815,5.0
6595,2.5
356,5.0
6619,3.5
1252,4.5
8981,2.5
2380,3.0
27706,3.5
2799,3.5
30707,3.5
3157,2.0
31133,3.5
56367,3.0
32387,4.0
60069,4.5
34162,3.0
71579,4.5
40826,4.0
261,4.0
42015,2.5
3421,3.5
43936,3.0
647,2.5
46965,1.0
1036,4.0
48161,4.0
510,5.0
54736,3.5
837,4.0
55276,3.0
1707,5.0
58998,2.0
3996,4.5
64614,4.5
6535,4.0
68358,4.5
78174,2.5
68965,1.5
163,2.0
69951,3.5
906,3.5
71156,3.5
1476,2.0
71464,1.5
1620,1.0
71520,1.5
1864,1.0
72378,2.0
2391,4.5
76251,4.0
2447,0.5
78088,3.0
2701,0.5
79357,4.5
2847,3.0
79879,2.5
3265,2.0
81804,3.5
3916,1.0
83760,3.0
4197,4.0
306,3.0
4426,4.0
1274,3.0
4734,0.5
1680,4.5
4748,0.5
1831,5.0
4952,1.5
1957,4.5
4974,1.0
90524,4.5
5272,4.5
74545,4.0
5294,2.0
78976,4.0
5530,1.0
79293,3.5
5780,3.0
81591,4.0
5907,2.5
86298,2.0
6157,0.5
87876,2.0
6162,4.5
88140,3.5
6193,1.0
172,4.5
6618,2.5
596,3.0
7079,3.0
1371,5.0
7351,4.0
2248,3.5
7381,0.5
81932,5.0
7570,1.5
82854,3.0
8068,4.5
908,4.5
8635,1.0
2324,4.5
8732,4.0
7361,4.5
8810,1.0
81591,4.0
8848,3.5
86880,4.0
8906,1.5
90746,4.5
8965,1.5
47,4.0
25929,4.0
141,3.5
26157,0.5
267,2.0
26340,2.5
292,3.5
26395,2.5
296,4.0
27555,2.5
333,4.0
27811,2.0
370,3.5
31590,4.0
376,3.5
31770,4.0
628,4.0
33085,1.0
903,4.0
36363,3.0
919,4.0
39529,1.5
948,4.0
40732,2.0
1093,3.0
44568,4.5
1097,4.5
45942,3.0
1127,2.5
46525,2.5
1198,4.0
47044,1.5
1203,3.5
48698,4.0
1221,4.5
48851,3.5
1225,3.5
49272,3.0
1246,4.5
50349,2.5
1262,4.0
51321,3.0
1265,4.0
52108,1.0
1270,4.0
55765,2.5
1391,3.0
57946,2.5
1394,5.0
58381,3.5
1552,3.0
58492,4.5
1573,1.0
59810,3.5
1682,3.0
65642,4.5
1954,4.0
68872,3.5
2072,3.0
69275,1.0
2269,3.0
70880,2.5
2474,4.0
71029,4.0
2502,3.5
75423,3.0
2804,4.5
77353,3.0
2915,3.0
78653,4.0
2959,3.0
78836,5.0
3160,4.0
82978,3.0
3249,3.5
83193,4.0
3361,3.5
83590,1.5
3671,4.5
84230,2.0
3683,5.0
84232,2.5
3702,4.0
86898,5.0
3733,3.0
87415,4.0
3741,3.0
89349,4.5
4011,1.5
89351,4.0
4718,2.5
89977,1.0
4776,3.0
90245,4.5
5541,2.5
65,2.5
6796,4.5
2826,4.0
6947,4.0
4519,4.0
7156,3.5
47518,4.0
8376,3.5
4161,3.5
8949,3.5
5957,3.0
30812,4.0
6037,2.5
56788,4.0
7153,4.0
58998,3.0
7360,4.5
72011,3.5
51086,4.5
1373,3.5
85414,4.0
1431,0.5
66665,3.5
2692,1.0
288,5.0
2872,2.0
2318,4.5
3949,4.0
901,4.5
6953,3.5
3916,4.5
33903,1.0
4367,3.0
68358,4.5
4728,3.0
296,4.5
5444,4.0
912,4.0
5991,3.5
1148,4.0
7149,3.0
1221,5.0
27830,4.0
1291,3.5
37729,4.5
1345,3.5
46578,2.0
1372,3.5
52579,4.5
1831,2.0
56788,5.0
2393,2.5
58559,3.5
2857,3.0
63239,5.0
3114,5.0
68319,4.5
3210,3.5
68954,4.5
4973,4.0
1834,4.5
5618,4.0
2973,4.0
62383,4.0
3763,3.0
72117,3.5
3927,4.5
79702,4.0
4037,4.5
82459,4.0
6993,4.0
86882,4.5
55247,3.5
87192,3.5
88125,3.5
1408,4.0
315,3.0
1876,0.5
1590,4.0
2804,2.0
1805,4.0
2456,2.5
8644,5.0
5692,3.0
48516,3.0
800,4.5
6377,3.5
74538,2.5
4226,3.5
80126,4.5
4963,3.5
80969,3.5
82167,4.0
88810,4.5
84601,3.5
3259,5.0
88129,5.0
77866,0.5
2,4.0
2132,4.0
17,5.0
3914,3.5
34,3.5
45668,3.0
231,4.0
52950,4.0
364,5.0
58297,4.5
500,5.0
77561,2.5
552,4.5
1035,4.5
594,4.0
1240,3.0
919,4.0
3408,4.5
1015,4.0
27815,3.5
1028,5.0
61323,3.0
1073,3.0
531,1.5
1097,3.0
736,2.5
1127,5.0
1242,2.0
1307,4.0
2078,2.0
1374,4.0
1835,4.5
1580,4.5
2672,4.0
1610,4.5
2676,4.0
1721,4.0
2948,4.0
1907,5.0
90746,4.0
2078,4.0
1921,4.0
2087,4.0
3996,3.5
2115,3.0
1405,3.0
2424,5.0
2427,5.0
2723,4.5
2641,3.5
3745,4.5
51372,3.5
3793,4.0
87520,4.5
3999,4.0
292,3.0
4963,5.0
318,3.5
4995,4.5
597,3.0
5380,4.0
1198,3.0
7075,5.0
1380,3.0
49278,4.0
1617,3.5
52328,4.5
1917,2.5
54190,3.0
2054,2.5
56152,4.0
2324,3.0
57368,4.5
3081,3.0
58559,5.0
3977,2.0
59315,5.0
4370,2.5
60069,5.0
4979,4.0
60684,5.0
5459,2.0
63239,4.0
6377,3.5
68358,5.0
6874,3.0
71264,5.0
6942,2.5
72226,4.0
41566,2.0
517,4.0
49272,3.0
1036,5.0
50872,2.5
1882,3.5
56174,2.0
2001,4.5
79132,4.0
2470,4.5
81564,3.0
4262,4.0
1345,3.0
4878,3.0
2080,4.0
7153,5.0
2161,4.0
25788,4.0
2183,3.5
32587,3.0
3039,4.0
51255,4.0
3256,4.0
54286,4.0
3717,3.0
68157,4.0
3809,3.0
80489,3.0
7054,4.5
82459,4.5
8711,4.0
86190,5.0
26084,4.5
647,5.0
26587,4.0
1172,1.0
30707,4.0
2871,2.0
66371,4.5
3499,4.0
73323,4.5
4025,1.5
79132,4.0
1278,3.5
79134,2.0
2804,3.0
80862,4.0
58293,3.0
17,3.0
344,3.5
40815,4.5
1779,3.0
59336,1.5
4019,3.5
68848,3.5
5378,2.0
1188,4.0
6377,4.0
3949,1.5
6807,4.0
4642,3.5
73344,4.0
4886,4.0
743,3.5
6620,4.0
2405,3.5
38038,4.0
2428,4.0
44694,3.0
2571,4.5
72720,4.5
8808,2.0
74677,4.5
52975,2.0
80906,4.5
55282,4.0
89118,4.0
60069,4.5
364,4.5
72998,4.5
480,4.5
1246,4.0
500,3.5
8865,4.0
1271,4.0
54094,3.0
2291,1.5
57147,2.5
3114,3.5
62155,3.5
6377,4.0
62434,4.0
8533,3.5
6291,3.5
31685,4.0
84395,3.5
50158,4.5
87232,4.0
55768,4.0
26662,5.0
87520,3.5
2580,4.0
47,5.0
593,5.0
481,3.5
7293,3.5
1200,4.0
86002,4.0
1693,4.0
90746,4.0
2502,4.0
911,4.0
3949,4.0
1880,4.5
6331,3.5
1610,5.0
6867,4.5
3578,4.0
7022,4.5
3978,3.0
7256,4.0
4677,1.0
38061,4.0
5380,5.0
54881,4.0
10,4.0
61240,3.5
597,3.0
85881,3.5
2011,2.5
527,4.5
2791,2.5
1233,3.0
4022,4.0
2599,5.0
5378,1.5
5219,4.0
6874,3.0
80549,5.0
30707,3.5
85131,3.5
56174,3.0
87192,3.5
69122,2.5
1367,1.5
364,4.0
2161,2.0
593,3.5
2329,4.0
1487,1.0
2890,3.5
3844,4.5
53000,0.5
4732,2.5
27376,5.0
5415,4.0
27456,4.0
919,4.0
44633,4.5
1188,3.0
55269,4.5
4103,4.5
72011,5.0
5064,4.5
81591,4.0
7323,4.0
84615,4.0
8117,3.0
58293,3.0
8360,4.0
79293,4.0
8533,4.5
262,4.5
35836,4.0
7153,5.0
38886,3.0
6181,3.5
53956,4.5
6273,3.0
58379,2.0
60832,2.0
68954,5.0
72751,4.0
69757,4.0
5,3.5
76093,4.5
216,3.0
377,4.5
317,3.0
1287,4.5
356,4.0
1515,1.0
673,4.0
2571,5.0
917,4.5
3793,2.0
1005,3.5
4262,4.0
1032,3.5
5903,3.5
1097,4.0
6953,4.0
1270,3.5
7158,4.0
1580,4.0
7361,4.5
1702,2.5
32587,4.5
1911,3.0
33166,4.0
2340,3.0
33794,3.5
2431,4.0
48780,4.0
2687,3.5
60069,5.0
3157,3.5
68237,4.0
3247,2.0
74851,1.0
3408,3.5
141,4.0
3882,3.0
367,3.0
3991,2.5
8575,4.0
4016,4.0
50442,4.0
4018,3.0
70183,4.0
4246,3.5
62849,3.0
6503,3.5
86332,3.0
6565,4.0
1059,3.0
6624,2.0
2471,3.0
6889,3.0
3363,3.0
7147,3.5
33493,4.0
7345,1.5
3819,4.0
8368,4.0
27523,3.0
8948,3.0
74789,4.0
8969,3.0
87232,3.5
33004,4.0
1,5.0
49272,4.0
216,3.0
55872,3.5
1136,3.5
60069,4.0
6377,4.0
63393,3.0
8641,3.5
68954,3.5
8874,3.5
78499,4.5
34332,2.5
79702,3.0
57532,1.5
80463,4.0
65088,1.0
80489,3.0
68954,5.0
80860,4.0
19,3.5
82589,3.5
296,2.0
88125,5.0
1089,2.5
327,3.5
2571,5.0
480,5.0
8957,4.5
589,4.5
43936,4.0
590,3.0
51662,5.0
1373,3.5
70697,4.5
3396,4.0
72378,3.5
4306,2.5
112,4.0
296,2.5
293,5.0
588,3.0
520,2.0
1028,5.0
596,4.5
1032,5.0
1291,3.5
2572,5.0
1374,2.5
6166,2.5
1544,2.5
6944,2.0
1645,4.0
31193,4.5
1722,3.0
37386,4.5
1777,4.0
45668,3.5
2001,4.0
47518,3.0
2710,4.5
56949,5.0
3033,4.5
58559,5.0
3448,4.5
69406,2.0
3624,3.0
81847,5.0
4446,2.0
968,3.0
5218,2.5
1190,2.5
5266,3.5
1201,5.0
5502,4.0
1333,4.0
5618,4.5
1676,5.0
8464,3.0
1721,4.5
59784,2.5
1974,3.5
63113,2.0
2019,4.5
69481,4.5
2378,3.5
76093,4.0
2381,1.5
78499,4.5
2517,3.5
2428,1.0
3703,4.5
8798,5.0
3704,2.5
2706,3.0
3917,4.0
8604,3.0
4902,3.5
1321,5.0
5065,3.5
1441,3.0
5570,3.0
1831,4.0
6934,2.0
6059,4.0
7034,4.0
7445,3.0
8254,4.0
60069,4.0
8874,2.5
69481,4.5
26082,4.0
300,3.5
26258,3.5
745,4.5
27482,2.5
1148,4.5
27660,3.5
2580,3.5
39183,4.0
3624,3.5
48322,4.0
4161,3.5
48516,2.0
6624,3.5
53953,3.0
6874,4.5
54995,3.0
54001,5.0
55094,3.5
1373,4.0
55363,3.5
2243,3.5
57274,4.0
2245,3.5
63826,3.5
2398,4.0
64957,4.5
256,4.0
69275,3.0
329,5.0
73017,1.5
377,3.5
75395,3.5
434,3.0
79132,5.0
594,2.5
80094,1.5
597,2.5
2123,3.0
648,5.0
4644,3.5
1035,0.5
4677,3.0
1214,4.5
141,4.0
1517,3.5
216,3.0
1884,3.5
1196,5.0
1954,4.0
1258,5.0
2003,4.5
1580,3.5
2085,3.5
1965,3.5
2115,4.5
2617,3.0
2431,2.0
3693,5.0
2683,3.5
3868,3.5
3264,3.0
3897,4.0
3635,4.0
4993,3.5
3916,3.0
5349,3.0
3977,4.0
6016,5.0
4085,4.5
35836,4.0
4105,2.5
52281,4.0
4963,4.5
58156,0.5
5378,5.0
79132,5.0
5502,4.0
500,5.0
6365,5.0
527,5.0
6377,3.0
586,5.0
33794,5.0
899,4.5
44317,2.5
4246,3.5
68319,4.5
4700,3.5
77561,4.5
7382,4.0
34,3.0
7669,4.0
783,3.5
46723,3.5
6646,4.5
47610,4.5
7438,4.0
63992,3.5
85788,3.5
69526,1.5
50,4.0
1912,3.0
293,4.0
2428,2.5
300,4.0
2571,5.0
431,3.0
32587,4.5
589,4.5
79132,4.0
1073,4.0
79720,4.0
1080,4.5
153,3.0
1136,5.0
231,2.0
1199,5.0
260,4.0
1288,5.0
296,4.5
1370,4.5
780,0.5
1459,3.5
1747,3.0
1682,3.5
2028,3.0
1717,4.0
1261,4.0
1917,3.5
2571,4.0
2194,4.0
2924,4.0
2395,4.0
4011,5.0
2413,4.0
4846,4.0
2428,0.5
6365,3.0
2723,2.5
8874,5.0
2739,0.5
26865,4.0
2819,5.0
51277,4.0
2959,5.0
368,4.0
2997,3.5
1241,4.5
3052,3.5
1285,2.5
3104,4.5
2858,4.0
3272,3.0
2985,4.0
3418,4.0
3285,4.0
3471,3.5
7820,1.5
3688,3.5
27778,2.0
3811,5.0
52443,4.5
5418,4.0
71500,3.5
5445,3.5
74228,5.0
5541,5.0
81132,0.5
5712,3.5
83478,2.5
6322,3.5
2174,4.0
6787,4.5
2761,1.5
7040,4.0
3534,3.0
7445,5.0
4638,2.0
8638,3.5
4703,5.0
8644,3.5
5991,4.5
8783,4.0
8810,2.0
8784,5.0
55872,2.5
8957,0.5
63062,3.5
26398,4.0
80489,4.5
37733,5.0
367,2.0
45730,3.5
531,3.5
55765,4.5
1077,4.0
60037,2.0
1485,1.0
61697,1.5
1721,3.5
72011,4.0
1722,3.5
81535,0.5
1916,4.5
84152,4.0
2762,3.5
80969,5.0
3081,4.5
3,3.5
3785,3.5
344,4.0
3967,4.5
480,4.0
4025,3.0
500,4.0
4700,3.5
648,3.0
5577,4.5
780,4.0
6377,4.0
904,4.5
6502,4.5
1036,4.5
6537,1.0
1073,4.0
8528,1.5
1196,5.0
8984,3.0
1208,4.0
30825,1.5
1210,4.5
33679,0.5
1221,4.5
34048,3.5
1270,4.0
45672,1.0
1617,4.0
48304,2.5
2291,4.0
51174,3.5
2355,3.5
52579,4.5
2716,4.5
52975,3.0
3617,4.0
55363,4.5
3984,4.0
56174,3.5
3996,4.5
67734,3.5
4085,4.5
76175,2.5
4226,4.5
81257,4.0
4886,4.5
88163,4.5
4963,4.0
1,3.0
6934,2.0
193,0.5
8360,2.5
590,3.0
8665,4.0
780,0.5
31225,4.0
929,3.0
33166,5.0
1219,5.0
48385,4.0
1333,4.0
48516,5.0
2179,3.0
48780,4.5
2180,3.0
54997,4.5
2181,3.5
59315,4.0
2203,4.5
70286,4.0
2211,2.5
3949,3.5
2215,2.0
6440,4.5
2227,3.0
69818,4.5
2951,5.0
79132,5.0
3082,4.0
81591,3.0
1588,4.0
1097,4.0
2087,5.0
56563,4.5
2381,4.0
57543,4.5
53000,3.0
84047,4.5
67408,3.5
1,4.0
70286,5.0
480,3.5
1196,5.0
1580,3.5
68135,2.5
1682,4.0
40955,4.5
2011,3.0
55555,3.5
2174,3.5
56719,3.0
2908,4.0
58351,3.5
3910,4.5
63082,3.5
4308,4.5
66385,3.0
8636,3.5
73323,4.0
8641,3.0
74275,3.5
44191,4.0
74553,4.0
54001,3.5
76173,4.5
58047,4.5
78759,3.5
63062,3.0
79824,4.5
74458,3.5
81158,4.0
80693,4.5
81591,3.0
488,4.5
81847,3.5
2493,3.5
1222,4.0
7256,4.0
1228,3.0
26379,4.0
4014,3.5
31042,4.0
5377,3.5
1246,4.5
5952,4.0
1354,5.0
5995,4.0
6617,4.0
7766,4.0
86898,5.0
33794,3.5
1298,4.0
55820,4.0
2141,5.0
63082,3.5
66320,4.5
71462,3.0
16,3.5
32,4.5
367,2.5
356,5.0
788,2.0
376,3.5
1136,4.0
485,3.5
1998,1.0
762,3.0
2555,1.5
785,4.5
3868,3.5
1199,3.5
4973,4.0
1391,3.0
8360,4.5
1876,3.5
30825,3.5
44199,4.5
40491,4.0
48780,4.0
53996,2.0
51698,5.0
54001,3.5
68237,4.5
60766,3.5
71057,4.5
68954,4.5
81932,4.5
72696,2.5
88129,4.5
81158,4.0
89774,5.0
81845,4.5
150,4.0
86286,4.0
1210,5.0
86846,1.0
1240,3.0
88127,4.0
2011,4.0
90651,3.0
2640,3.5
83302,4.0
2720,3.0
65,3.0
2791,3.5
169,3.5
4306,3.0
351,3.5
4880,3.5
2541,4.0
4993,4.5
71057,4.0
45722,3.5
318,3.5
54286,5.0
588,3.0
551,5.0
1269,4.5
631,3.0
1485,3.5
1608,4.0
1517,2.5
2123,4.0
2355,2.0
45431,5.0
2701,2.5
799,4.0
2716,3.0
1597,4.0
4027,3.5
2114,3.0
4816,3.5
2288,3.5
4896,2.5
2321,3.5
5026,2.5
2572,4.5
5108,4.0
4308,5.0
5952,2.5
4734,4.5
7147,3.0
6934,3.0
7254,3.0
8366,4.0
7347,1.5
8798,4.5
8665,4.0
30749,5.0
46578,2.5
39183,3.5
52973,3.5
43936,3.5
58025,2.5
46970,4.0
59315,3.5
47200,4.0
59727,3.5
54001,4.5
61024,3.5
54999,4.0
73017,4.0
64839,3.5
81417,3.0
77233,5.0
81537,3.5
80463,4.0
87485,2.5
1088,3.5
520,3.0
42723,4.0
585,3.5
589,3.5
2770,2.5
608,5.0
720,4.0
778,4.5
5218,4.0
1199,3.5
5952,4.0
1233,4.0
356,5.0
1240,3.0
593,5.0
1653,3.0
6327,2.5
3174,2.5
95,3.0
3481,2.0
145,2.5
3698,1.0
260,4.5
4226,4.0
356,4.5
4878,4.5
364,5.0
5445,3.0
367,3.0
7001,2.5
376,3.5
31410,3.0
448,4.0
61240,4.5
480,4.0
68157,4.5
552,2.5
70286,2.0
590,3.0
1721,1.5
670,3.5
3565,4.5
700,3.5
66934,5.0
733,4.0
81834,5.0
780,3.5
82459,3.5
912,5.0
5816,2.5
1035,3.0
2858,4.0
1069,2.5
3429,4.0
1089,4.5
3686,3.5
1186,4.0
4878,5.0
1198,5.0
7153,4.5
1202,3.5
80463,4.5
1215,4.0
33288,4.0
1217,4.0
575,4.0
1228,5.0
5809,4.0
1237,4.0
7445,4.5
1244,4.5
8981,4.5
1245,4.0
51187,3.5
1247,5.0
56715,4.0
1250,3.5
69757,4.0
1259,4.5
78772,2.5
1266,4.5
88163,3.0
1276,3.5
32,4.5
1280,4.0
527,4.5
1303,3.0
1210,4.0
1305,4.5
2329,4.5
1337,3.0
4993,4.5
1572,3.0
5445,4.0
1589,2.5
5952,4.5
1603,3.0
7438,4.0
1610,2.5
8961,3.5
1649,4.0
32587,4.0
1663,3.5
58559,3.0
1721,3.5
82244,3.5
1735,2.5
60684,4.5
1918,2.5
78209,4.0
1963,3.5
79702,3.5
1982,5.0
1225,3.5
2003,3.5
2329,4.0
2028,4.0
7153,5.0
2072,3.5
68237,5.0
2108,3.0
79897,3.5
2126,2.5
80489,2.5
2136,2.5
81191,3.0
2144,5.0
81791,3.0
2150,3.5
82527,2.0
2182,4.5
83827,3.0
2195,3.5
85414,3.0
2208,4.5
87485,1.5
2247,3.5
711,2.0
2249,3.0
2396,4.0
2288,4.0
2772,3.0
2302,2.5
2858,4.5
2355,3.5
2908,4.5
2366,5.0
3975,3.0
2394,2.5
4975,3.0
2459,4.5
5954,4.5
2460,2.5
8019,3.5
2474,2.5
8533,4.0
2571,4.5
30793,2.0
2764,3.0
30820,3.0
2924,3.5
38886,4.0
2951,3.5
47099,4.5
2973,3.5
48082,2.5
3068,4.0
52328,2.5
3087,4.5
53996,3.5
3089,5.0
54503,2.5
3105,3.0
63131,2.5
3121,3.5
69784,4.0
3152,4.0
72605,4.5
3168,3.0
80549,3.0
3174,2.5
1,3.0
3362,4.5
2,4.0
3365,5.0
362,1.0
3418,3.0
1441,3.0
3504,4.5
2006,2.5
3676,4.0
3578,2.0
3723,3.5
8961,2.0
3739,4.5
50872,3.0
3752,2.5
56367,3.5
3871,3.0
8,3.0
3897,4.0
588,4.0
4027,4.5
1259,2.0
4103,3.5
1608,3.0
4144,4.0
2124,3.0
4262,2.5
2134,4.0
4404,3.0
2329,4.0
4405,4.0
2340,5.0
4419,5.0
4639,3.0
4448,2.5
4732,5.0
4654,2.5
4745,3.0
4679,3.5
4771,3.0
4752,3.0
4865,5.0
4890,3.0
7451,4.0
5017,3.0
51540,3.5
5027,3.5
53996,3.0
5147,3.0
56367,3.0
5464,3.5
56949,3.5
5666,3.5
59725,4.0
5673,5.0
72407,4.0
5952,4.5
293,3.5
5989,3.5
1339,4.5
6273,3.5
76077,4.0
6774,3.5
2023,3.0
6785,2.5
69757,3.5
6815,3.5
8132,5.0
6850,3.0
37736,4.5
6918,3.5
48412,3.5
6934,2.0
55052,4.0
6967,4.0
56782,4.0
6979,2.5
84601,4.5
7074,3.0
86298,3.5
7089,2.5
1,4.5
7354,3.0
110,4.5
7505,3.5
367,3.5
7614,2.5
524,4.0
7730,3.0
551,4.0
7766,3.0
1580,3.5
7883,4.0
2642,2.5
8154,4.5
4016,4.0
8335,5.0
6539,4.0
8391,3.5
31696,3.5
25774,3.5
33162,4.0
25905,2.5
33660,4.0
25927,3.5
46976,4.0
25941,4.0
60069,4.5
25954,2.5
60074,3.5
26251,3.5
60684,4.0
26307,3.0
70336,3.0
26349,2.0
76077,3.5
26694,3.0
79224,3.5
27808,2.5
81932,4.0
31672,4.0
355,3.0
32525,3.0
5810,3.5
41997,3.5
762,0.5
44168,3.0
1653,5.0
44657,2.5
1680,4.0
46530,2.0
2746,4.0
48123,4.5
6365,3.0
49272,4.0
85414,4.0
49359,1.5
32,4.0
49932,4.5
1892,3.5
50615,5.0
3098,4.0
51321,4.0
6565,3.5
52281,3.5
56174,4.0
55106,4.0
79242,4.0
55118,3.0
1357,2.5
55261,2.0
2076,2.0
55995,1.0
2871,4.5
68205,3.5
3082,4.5
80463,4.5
3948,4.0
83096,4.5
6537,3.5
84252,3.0
33493,2.5
500,1.0
45499,3.5
2722,1.0
64614,4.0
8368,3.0
70286,2.5
1,3.5
527,4.0
12,0.5
1094,3.0
17,4.0
1884,3.5
45,3.0
1917,3.0
63,0.5
2997,3.5
81,3.5
3105,4.5
168,0.5
3556,3.0
180,3.0
4701,3.0
186,0.5
4995,4.0
222,1.5
6534,3.0
235,1.5
7158,3.0
236,0.5
7445,4.5
261,1.0
32587,4.0
337,2.5
44665,3.5
379,0.5
48394,4.0
380,1.5
51086,3.5
410,3.5
51255,3.0
420,1.0
54272,3.0
555,4.0
55247,4.0
588,2.0
56339,4.0
593,4.5
58559,4.5
661,2.5
64575,3.0
708,1.5
64614,3.5
785,3.0
68347,3.5
798,0.5
81817,3.0
804,0.5
84395,3.5
849,1.5
54995,4.0
899,1.5
71057,3.5
969,2.5
74946,3.0
1017,2.5
608,4.0
1022,2.0
671,5.0
1081,1.5
2717,4.0
1129,3.0
3882,4.0
1132,3.0
7444,3.5
1172,2.5
8950,3.5
1196,4.5
61323,3.5
1220,4.0
898,4.5
1221,4.0
899,4.5
1222,4.0
926,4.5
1275,4.0
1086,3.5
1320,3.5
1231,4.0
1333,1.5
2186,4.5
1370,4.5
2193,1.0
1387,5.0
2968,2.5
1393,3.5
2997,3.5
1466,3.5
3307,4.0
1515,0.5
6375,2.5
1586,0.5
8507,3.5
1653,3.5
25777,4.5
1755,2.0
1997,3.5
1884,3.5
3022,4.0
1923,2.0
33004,3.0
1947,2.5
59022,3.5
2019,3.0
69844,4.0
2067,2.0
186,0.5
2085,4.0
2393,0.5
2100,2.0
2427,0.5
2285,2.5
364,4.0
2288,3.5
5952,4.5
2300,3.0
76763,4.0
2333,3.0
3,2.5
2336,3.5
95,3.0
2371,2.0
145,3.5
2382,0.5
165,5.0
2393,0.5
168,4.0
2539,2.0
172,4.0
2599,1.5
466,4.0
2657,2.5
733,3.5
2692,4.0
741,4.0
2710,2.0
1136,5.0
2750,2.5
1214,4.5
2791,4.0
1266,2.0
2804,2.0
1302,4.0
2915,1.0
1380,3.5
2927,1.5
1562,2.0
2948,0.5
1610,4.5
2968,4.0
1748,4.5
2985,2.5
1923,3.5
2991,0.5
1954,2.5
3019,3.5
2011,4.0
3022,2.0
2054,2.0
3035,2.5
2085,3.0
3301,0.5
2167,4.0
3328,1.0
2174,3.5
3461,4.0
2311,4.5
3471,4.0
2710,2.0
3526,3.0
2985,4.5
3681,2.5
2987,3.5
3735,3.0
3147,3.5
3742,2.0
3175,4.0
3799,0.5
3863,2.5
3875,3.5
3948,3.0
3916,3.5
4006,3.5
3948,2.0
4085,3.0
3977,2.0
4306,4.0
4022,3.0
4467,4.5
4226,4.5
4571,4.0
4396,1.0
4874,4.5
4678,2.0
6283,4.5
4969,2.5
6539,4.5
5464,3.0
6754,4.0
5747,4.0
7143,3.5
5938,3.0
7373,4.5
6016,4.5
7438,4.5
6380,2.0
27674,3.5
6440,3.5
34153,2.5
6659,4.0
34405,5.0
6808,2.0
42632,3.0
7013,3.5
44761,4.5
7028,3.0
48394,4.5
7073,3.5
51077,2.5
7161,2.0
56171,2.5
7713,0.5
56715,4.5
7888,0.5
59315,4.5
8340,3.0
60069,4.5
8528,3.0
60074,2.5
8644,2.0
66097,3.5
8754,3.0
68237,4.5
8784,1.0
293,3.5
8951,0.5
356,4.5
8957,2.5
500,3.5
26395,2.0
1193,4.5
31921,2.0
1206,4.0
35836,3.0
1213,4.0
45499,3.0
1255,4.5
45722,3.0
1544,4.0
52281,1.0
1732,3.0
53322,1.5
2160,3.0
54259,4.5
2421,4.0
54286,3.0
2716,4.0
55078,2.0
3081,3.5
56145,1.0
3176,4.0
56171,1.5
4022,4.0
56788,2.5
4508,4.5
59315,3.0
4963,4.5
60758,2.5
5220,3.5
62434,1.0
6731,4.5
63082,4.5
8665,4.0
68358,4.0
45722,4.5
68848,4.0
47200,4.5
73854,1.5
51931,5.0
76093,2.5
55247,4.0
76175,1.5
55668,3.0
77330,2.0
56757,4.0
78898,3.0
57534,2.0
84772,4.0
58559,4.0
898,3.5
66059,4.0
1198,3.5
74228,4.0
5903,4.0
76030,3.5
7153,4.0
76077,4.0
33615,3.0
76175,2.0
45720,2.5
79936,5.0
51662,3.5
80398,4.0
56775,2.0
50,4.0
589,4.0
356,4.5
1244,4.5
1361,4.5
1909,3.5
2329,5.0
1961,4.5
2580,3.0
2005,4.0
3147,3.5
2997,4.5
3499,4.5
5218,4.0
4239,5.0
5989,4.0
4720,5.0
32,5.0
7153,5.0
593,4.0
8169,3.0
1377,4.0
31878,5.0
1625,5.0
40819,4.0
2571,5.0
59369,3.5
2594,5.0
60684,3.5
3176,5.0
69524,4.5
4011,5.0
457,5.0
4776,4.5
1562,3.0
5388,4.5
1805,4.0
6902,3.5
